region;code_parcelle;ID_Parcelle;plante_reference;commune;code_postal;code_insee;parcelle_active;nom_parcelle;lieu_dit;climat;typo_pays_principale;bassin_prod__principal;typo_pays_secondaire;bassin_prod__secondaire;topographie;altitude;pourcent_pente;surface;plan_eau;exposition;orientation_vent;enclave;corridor;drain;commentaire_parcelle;orientation_rang_vigne;annee_plantation_vigne;ecart_rang_vigne;precedent_cultural_vigne;desifection_vigne;fumigation_vigne;devitalisation_cep_vigne;arrachage_avec_defonc_vigne;arrachage_sans_defonc_vigne;apport_fumure_vigne;nature_fumure_vigne;tonnage_vigne;fractionnement_vigne;commentaire_vigne;derniere_modif_parcelle_par;derniere_modif_parcelle_le;derniere_modif_donnees_agro_par;derniere_modif_donnees_agro_le;derniere_modif_pratiques_par;derniere_modif_pratiques_le;ID;NOM;NOM_M;INSEE_COM;SAU_2020;SAU_BIO_20;IFT_H0;IFT_T0;IFT_T_hbc0;IFT_T_HH0;cod_c_maj;cod_c_hbc;cod_c_h;c_maj;c_ift_h;c_ift_hbc;p_bio_0;p_bc_0;IFT_T;IFT_T_hbc;IFT_H;IFT_T_HH;IFT_HHhbc;IFTbc;p_bio;p_bc;p_sau
NOUVELLE-AQUITAINE;PCS2;54;Salade;MARIGNY-BRIZAY;86380;86115;t;peringe;peringe;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Zone maraÃ®chÃ¨re;Information inconnue;Zone maraÃ®chÃ¨re;Plaine;75;1 Ã  2%;0.81;f;Plein soleil;Nord;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;07/06/2021;StÃ©phane MESLIER;27/01/2023;StÃ©phane MESLIER;27/01/2023;COMMUNE_0000000009748392;Jaunay-Marigny;JAUNAY-MARIGNY;86115;3018.13;283.74;1.34;3.56;3.42;2.22;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;9;4;3.56;3.42;1.34;2.22;2.08;0.14;9;4;62
NOUVELLE-AQUITAINE;PCV3;90;Vigne;MARIGNY-BRIZAY;86380;86115;t;les piÃ¨ces de lavaudiot;Lavauguyot;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Bassin viticole;Information inconnue;Bassin viticole;Plateau;153;Nulle;10.00;f;Plein soleil;Ouest;f;t;f;;Dans le sens de la pente ;2002;1.90;JachÃ¨re;Pas d'intervention;f;f;f;f;t;Organique;20.0;1.0;;Nathalie DASTE;07/06/2021;StÃ©phane MESLIER;31/01/2023;StÃ©phane MESLIER;31/01/2023;COMMUNE_0000000009748392;Jaunay-Marigny;JAUNAY-MARIGNY;86115;3018.13;283.74;1.34;3.56;3.42;2.22;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;9;4;3.56;3.42;1.34;2.22;2.08;0.14;9;4;62
BOURGOGNE-FRANCHE-COMTÃ‰;FC09 MARNAY;401;Ble;MARNAY;70150;70334;t;Fin de Brussey;;Semi-continental nord;Paysage mixte;;;;Bas de coteau;236;;9.80;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Camila ANDRADE;03/06/2019;AmÃ©lie SOURDET;23/04/2019;AmÃ©lie SOURDET;23/04/2019;COMMUNE_0000000009745617;Marnay;MARNAY;70334;398.12;40.91;0.73;2.11;2.09;1.39;PPH;CZH;CZH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Colza d’hiver;Colza d’hiver;10;1;2.11;2.09;0.73;1.39;1.36;0.03;10;1;38
CENTRE-VAL DE LOIRE;36-03;93;Ble;MARON;36120;36112;t;le trÃ©;pied favÃ©;Semi-continental sud;Paysage mixte;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plaine;157;Nulle;21.50;f;Plein soleil;Ouest;t;t;f;;;;;;;;;;;;;;;;Florentin MADROLLES;18/08/2022;Florentin MADROLLES;24/11/2022;Florentin MADROLLES;14/06/2022;COMMUNE_0000000009747977;Mâron;MARON;36112;2065.36;330.93;1.45;3.92;3.92;2.48;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;16;0;3.92;3.92;1.45;2.48;2.47;0.01;16;0;73
BRETAGNE;MAIAGE1;201;Mais;MARPIRE;35220;35166;t;Les Bas;La Petite Baillie;OcÃ©anique;Zone de marais ou de basse vallÃ©e;Zone de polyculture-Ã©levage;Information inconnue;Zone de polyculture-Ã©levage;Fond de vallÃ©e;85;2 Ã  5 %;3.00;f;Plein soleil;Nord-Ouest;t;t;f;;;;;;;;;;;;;;;;Louis LEROUX;10/06/2020;Isabelle SENEGAS;11/06/2023;Isabelle SENEGAS;11/06/2023;COMMUNE_0000000009741393;Marpiré;MARPIRE;35166;634.11;63.72;0.89;1.87;1.86;0.98;MIE;MIE;MIE;Maïs ensilage;Maïs ensilage;Maïs ensilage;10;1;1.87;1.86;0.89;0.98;0.97;0.01;10;1;56
CENTRE-VAL DE LOIRE;Dpt36-Centre-45;552;Mais;MARTIZAY;36220;36113;t;les gronas;La GuenandiÃ¨re;OcÃ©anique;Paysage mixte;Zone de polyculture-Ã©levage;Information inconnue;Zone de polyculture-Ã©levage;Plateau;114;1 Ã  2%;2.37;f;Plein soleil;Nord;f;t;f;Remplacement de la parcelle 36-01;;;;;;;;;;;;;;;Florentin MADROLLES;18/08/2022;Florentin MADROLLES;24/11/2022;Florentin MADROLLES;10/06/2022;COMMUNE_0000000009747987;Martizay;MARTIZAY;36113;2577.96;169.98;0.78;1.7;1.69;0.92;PRL;BTH;BTH;Prairie en rotation longue (6 ans ou plus);Blé tendre d’hiver;Blé tendre d’hiver;7;1;1.7;1.69;0.78;0.92;0.91;0.01;7;1;64
NOUVELLE-AQUITAINE;AQ-029;308;Mais;MASLACQ;64300;64367;t;Sarpoureinx;Chemin de Cambresi;Semi-ocÃ©anique Ã  semi-continental;Bocage Ã  dominante polyculture Ã©levage;Zone de grandes cultures;BÃ¢tis, milieu rural;Zone de grandes cultures;Plaine;45;Nulle;4.80;f;Semi ombragÃ©;Ouest;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;08/04/2021;CÃ©lia PETITCOLLIN;03/04/2023;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000000009760825;Maslacq;MASLACQ;64367;857.52;51.07;0.92;1.86;1.83;0.94;MIS;MIS;MIS;Maïs;Maïs;Maïs;6;2;1.86;1.83;0.92;0.94;0.91;0.03;6;2;64
OCCITANIE;MP_GAR_AM_M1;241;Mais;MAZERES;9270;9185;t;Le_Cousinier;Le_Cousinier;OcÃ©anique Ã  semi ocÃ©anique sud;Open field;;;;Plaine;248;Nulle;7.38;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;02/05/2018;Barbara CICHOSZ;30/11/2018;COMMUNE_0000000009761708;Mazères;MAZERES;9185;3488.43;923.9;0.81;1.93;1.93;1.13;MIS;MIS;MIS;Maïs;Maïs;Maïs;26;0;1.93;1.93;0.81;1.13;1.12;0.01;26;0;79
NOUVELLE-AQUITAINE;PCB3;86;Ble;MELLE;79500;79174;t;Vincent TOUZOT;Les Talzapres;OcÃ©anique Ã  semi ocÃ©anique sud;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Information inconnue;Zone de polyculture-Ã©levage;Plaine;158;Nulle;8.19;f;Plein soleil;Information inconnue;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;07/06/2021;CÃ©lia PETITCOLLIN;14/06/2022;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000002200276633;Melle;MELLE;79174;4629;294.82;1.27;3.05;3.02;1.79;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;6;1;3.05;3.02;1.27;1.79;1.76;0.03;6;1;70
NOUVELLE-AQUITAINE;PCB4;507;Ble;MELLE;79500;79174;t;les dix boisseliÃ©;route de la roche;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Zone de polyculture-Ã©levage;BÃ¢tis, milieu rural;Zone de polyculture-Ã©levage;Haut de coteau;141;2 Ã  5 %;7.36;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;07/06/2021;CÃ©lia PETITCOLLIN;14/06/2022;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000002200276633;Melle;MELLE;79174;4629;294.82;1.27;3.05;3.02;1.79;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;6;1;3.05;3.02;1.27;1.79;1.76;0.03;6;1;70
BOURGOGNE-FRANCHE-COMTÃ‰;BOURG-23-BH;372;Ble;MENESTREAU;58410;58162;t;Champ de Mitan;Lativeau;Semi-ocÃ©anique Ã  semi-continental;Paysage mixte;Zone de grandes cultures;;Zone de grandes cultures;Plateau;222;;14.07;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;29/05/2019;Judith NAGOPAE;17/05/2019;Judith NAGOPAE;31/01/2020;COMMUNE_0000000009745430;Menestreau;MENESTREAU;58162;916.08;51.31;1.11;2.94;2.93;1.83;PPH;BTH;ORH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Orge d'hiver;Blé tendre d’hiver;6;0;2.94;2.93;1.11;1.83;1.82;0.01;6;0;47
GRAND-EST;55334;434;Ble;MENIL-LA-HORGNE;55190;55334;t;55334;Le Poirier St Richard;Semi-ocÃ©anique Ã  semi-continental;Open field;Zone de grandes cultures;Zone forestiÃ¨re;Zone de grandes cultures;Plateau;330;1 Ã  2%;7.23;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Bruno HECKENBENNER;08/04/2020;Damien VIARRE;25/05/2023;Matthieu ZEHR;14/06/2022;COMMUNE_0000000009736901;Ménil-la-Horgne;MENIL-LA-HORGNE;55334;1029.98;342.02;0.96;2.29;2.27;1.33;BTH;ORP;ORP;Blé tendre d’hiver;Orge de printemps;Orge de printemps;33;1;2.29;2.27;0.96;1.33;1.32;0.01;33;1;62
PAYS DE LOIRE;PDL-09;140;Mais;MERAL;53230;53151;t;La houllerie;La houllerie;OcÃ©anique Ã  semi-ocÃ©anique nord;Bocage Ã  dominante polyculture Ã©levage;Zone de polyculture-Ã©levage;Paysage mixte;Zone de polyculture-Ã©levage;Plaine;82;Nulle;8.20;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;JÃ©rÃ©my GOURDIEN;14/04/2020;JÃ©rÃ©my GOURDIEN;05/06/2023;JÃ©rÃ©my GOURDIEN;05/06/2023;COMMUNE_0000000009742333;Méral;MERAL;53151;2520.79;243.71;0.83;1.89;1.87;1.05;MIE;BTH;MIE;Maïs ensilage;Maïs ensilage;Blé tendre d’hiver;10;1;1.89;1.87;0.83;1.05;1.04;0.02;10;1;85
NORMANDIE;27079  - LEGTA Chambray - 04;556;Ble;MESNILS-SUR-ITON;27240;27198;t;Chambray grande piÃ¨ce P3 Haut;Gouville;OcÃ©anique;Open field;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;168;1 Ã  2%;10.28;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;ISABELLE RAIMBOURG;18/11/2020;ISABELLE RAIMBOURG;14/12/2022;ISABELLE RAIMBOURG;14/12/2022;COMMUNE_0000000009736125;Mesnils-sur-Iton;MESNILS-SUR-ITON;27198;9425.35;152.21;1.82;5.87;5.83;4.04;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;1;5.87;5.83;1.82;4.04;4.01;0.03;2;1;75
NORMANDIE;27079 - LEGTA Chambray - 05;574;Ble;MESNILS-SUR-ITON;27160;27198;f;Les Houlles Agroforesterie;Les Houlles  Gouville;OcÃ©anique;Paysage mixte;Zone de grandes cultures;BÃ¢tis, milieu rural;Zone de grandes cultures;Plateau;164;;7.93;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Emmanuel GSELL;13/12/2022;;;;;COMMUNE_0000000009736125;Mesnils-sur-Iton;MESNILS-SUR-ITON;27198;9425.35;152.21;1.82;5.87;5.83;4.04;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;1;5.87;5.83;1.82;4.04;4.01;0.03;2;1;75
NORMANDIE;"	27079 - LEGTA Chambray - 05bis";573;Ble;MESNILS-SUR-ITON;27240;27198;f;"	27079 - LEGTA Chambray - 05bis";Les Houlles  Gouville;OcÃ©anique;Paysage mixte;Zone de grandes cultures;Open field;Zone de grandes cultures;Plateau;164;Information inconnue;7.93;f;Semi ombragÃ©;Ouest;f;f;f;;;;;;;;;;;;;;;;Emmanuel GSELL;13/12/2022;;;;;COMMUNE_0000000009736125;Mesnils-sur-Iton;MESNILS-SUR-ITON;27198;9425.35;152.21;1.82;5.87;5.83;4.04;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;1;5.87;5.83;1.82;4.04;4.01;0.03;2;1;75
NORMANDIE;27079 - LEGTA Chambray - 05 - FLu;566;Ble;MESNILS-SUR-ITON;27240;27198;t;"	Les Houlles Agroforesterie";Les Houlles  Gouville;OcÃ©anique;Paysage mixte;Zone de grandes cultures;BÃ¢tis, milieu rural;Zone de grandes cultures;Plateau;164;Information inconnue;7.93;f;Plein soleil;Ouest;f;f;f;;;;;;;;;;;;;;;;Fabienne LUSETTI;07/12/2022;Emmanuel GSELL;14/02/2023;ISABELLE RAIMBOURG;14/12/2022;COMMUNE_0000000009736125;Mesnils-sur-Iton;MESNILS-SUR-ITON;27198;9425.35;152.21;1.82;5.87;5.83;4.04;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;1;5.87;5.83;1.82;4.04;4.01;0.03;2;1;75
NOUVELLE-AQUITAINE;PCV4;34;Vigne;MEURSAC;17120;17232;t;Les Pinetteries;Les Pinetteries;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Bassin viticole;Information inconnue;Bassin viticole;Plaine;36;Nulle;3.81;f;Plein soleil;Ouest;f;f;f;;Pas de pente;1951;2.50;Information inconnue;Information inconnue;f;f;f;f;f;Information inconnue;0.0;0.0;;Nathalie DASTE;07/06/2021;CÃ©lia PETITCOLLIN;03/04/2023;Martine GERON;09/12/2022;COMMUNE_0000000009752438;Meursac;MEURSAC;17232;1652.7;12.02;1.14;5.91;5.59;4.77;MIS;vigne;MIS;Maïs;Maïs;Vigne;1;5;5.91;5.59;1.14;4.77;4.45;0.32;1;5;62
OCCITANIE;MP_GA_LAU_B2;473;Ble;MEZENS;81800;81164;t;Borde_grande;Borde_grande;Semi-ocÃ©anique Ã  semi-continental;Paysage mixte;;;;Bas de coteau;110;2 Ã  5 %;11.40;t;Plein soleil;;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;27/10/2021;Barbara CICHOSZ;27/10/2021;COMMUNE_0000000009759268;Mézens;MEZENS;81164;241.56;43.6;0.85;2.02;1.98;1.17;TRN;TRN;TRN;Tournesol;Tournesol;Tournesol;18;2;2.02;1.98;0.85;1.17;1.13;0.03;18;2;40
CENTRE-VAL DE LOIRE;Centre-36;106;Ble;MIERMAIGNE;28480;28252;t;Les Cailloux;La Guererie;Semi-ocÃ©anique Ã  semi-continental;Paysage mixte;Zone de polyculture-Ã©levage;Information inconnue;Zone de polyculture-Ã©levage;Haut de coteau;250;2 Ã  5 %;3.70;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Maryse MERIEAU;09/06/2021;Morgane ROSE;16/02/2023;Juliane DAUSSY;09/06/2023;COMMUNE_0000000009740970;Miermaigne;MIERMAIGNE;28252;843.36;12.66;1.62;4.25;4.25;2.63;BTH;BTH;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Blé tendre d’hiver;2;0;4.25;4.25;1.62;2.63;2.62;0;2;0;75
NOUVELLE-AQUITAINE;AQ-031;311;Mais;MIMBASTE;40350;40183;t;Mimbaste;Route de Cap-de-Carrere;Semi-ocÃ©anique Ã  semi-continental;Bocage Ã  dominante polyculture Ã©levage;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;57;Nulle;7.00;f;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;13/06/2021;CÃ©lia PETITCOLLIN;03/04/2023;CÃ©lia PETITCOLLIN;14/06/2022;COMMUNE_0000000009759840;Mimbaste;MIMBASTE;40183;1163.01;16.62;1.27;2.37;2.36;1.11;MIS;MIS;MIS;Maïs;Maïs;Maïs;1;0;2.37;2.36;1.27;1.11;1.1;0.01;1;0;56
AUVERGNE-RHÃ”NE-ALPES;RA_B03;52;Ble;MIONNAY;1390;1248;t;Le Piery;La Guicharde;Semi-continental sud;Paysage mixte;Zone de grandes cultures;Milieux aquatiques, zones humides;Zone de grandes cultures;Plaine;285;2 Ã  5 %;6.20;f;Plein soleil;Nord;f;t;f;;;;;;;;;;;;;;;;Camille BAGNIS;08/06/2021;Camille BAGNIS;08/06/2023;Camille BAGNIS;11/06/2023;COMMUNE_0000000009751211;Mionnay;MIONNAY;1248;1269.71;158.37;1.1;2.54;2.52;1.44;MIS;MIS;MIS;Maïs;Maïs;Maïs;12;1;2.54;2.52;1.1;1.44;1.42;0.02;12;1;63
AUVERGNE-RHÃ”NE-ALPES;RA_S03;466;Salade;MIRIBEL;1700;1249;f;Grattoux;Grattoux;Semi-continental sud;Open field;Zone maraÃ®chÃ¨re;Paysage mixte;Zone maraÃ®chÃ¨re;Bas de coteau;275;2 Ã  5 %;6.00;f;Plein soleil;Nord;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Camille BAGNIS;08/06/2021;;;COMMUNE_0000000009751475;Miribel;MIRIBEL;1249;1184.88;11.44;1.36;3.69;3.64;2.32;MIS;MIS;MIS;Maïs;Maïs;Maïs;1;1;3.69;3.64;1.36;2.32;2.28;0.04;1;1;48
AUVERGNE-RHÃ”NE-ALPES;RA_B01;7;Ble;MISERIEUX;1600;1250;t;Les Combes;les Littes;Semi-continental sud;Paysage mixte;Zone de polyculture-Ã©levage;Open field;Zone de polyculture-Ã©levage;Plaine;250;2 Ã  5 %;11.97;f;Plein soleil;Nord;f;t;f;;;;;;;;;;;;;;;;Camille BAGNIS;08/06/2021;Camille BAGNIS;08/06/2023;Camille BAGNIS;11/06/2023;COMMUNE_0000000009750962;Misérieux;MISERIEUX;1250;438.55;0;1.14;2.53;2.51;1.39;MIS;MIS;MIS;Maïs;Maïs;Maïs;0;1;2.53;2.51;1.14;1.39;1.38;0.01;0;1;59
NORMANDIE;76332-CA76-08;231;Ble;MOLAGNIES;76220;76440;f;76332-CA76-08;;OcÃ©anique Ã  semi-ocÃ©anique nord;Open field;;;;Plaine;160;;;f;;Ouest;f;f;f;;;;;;;;;;;;;;;;Nora ROUILLIER;14/05/2020;Emmanuel GSELL;18/07/2019;;;COMMUNE_0000000009731082;Molagnies;MOLAGNIES;76440;377.59;16.95;1.05;3.11;3.1;2.06;PPH;BTH;ORH;Prairie permanente - herbe prédominante (ressources fourragères ligneuses absentes ou peu présentes);Orge d'hiver;Blé tendre d’hiver;4;0;3.11;3.1;1.05;2.06;2.05;0.01;4;0;82
NOUVELLE-AQUITAINE;AQ-004;314;Vigne;MONBAZILLAC;24240;24274;t;SM 26;Lavaud;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Bassin viticole;Paysage mixte;Bassin viticole;Autres;110;1 Ã  2%;1.30;f;Plein soleil;Ouest;f;t;f;;Dans le sens de la pente ;1980;3.20;Information inconnue;Information inconnue;f;f;f;f;f;;0.0;0.0;;Nathalie DASTE;07/06/2021;CÃ©lia PETITCOLLIN;03/04/2023;Nathalie DASTE;08/02/2022;COMMUNE_0000000009755823;Monbazillac;MONBAZILLAC;24274;1298.91;361.41;0.29;10.46;8.53;10.17;vigne;vigne;SOJ;Vigne;Soja;Vigne;28;18;10.46;8.53;0.29;10.17;8.25;1.92;28;18;66
OCCITANIE;MP_GAR_AM_M5;474;Mais;MONDAVEZAN;31220;31349;t;Lamezan;Lamezan;OcÃ©anique Ã  semi ocÃ©anique sud;Open field;;;;Plateau;265;Nulle;3.83;f;Plein soleil;;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;19/11/2018;Barbara CICHOSZ;21/11/2018;COMMUNE_0000000009761732;Mondavezan;MONDAVEZAN;31349;1379.83;142.51;0.94;2.49;2.44;1.55;MIS;MIS;MIS;Maïs;Maïs;Maïs;10;2;2.49;2.44;0.94;1.55;1.5;0.05;10;2;65
NOUVELLE-AQUITAINE;AQ-009;346;Vigne;MONTAGNE;33570;33290;t;P15;Goujon;OcÃ©anique;Paysage mixte;Bassin viticole;BÃ¢tis, milieu rural;Bassin viticole;Plaine;43;1 Ã  2%;4.24;t;Plein soleil;Ouest;f;t;f;;Pas de pente;2004;2.00;Autre Culture;Pas d'intervention;f;f;f;f;t;Organique;40.0;0.0;;Nathalie DASTE;07/06/2021;Nathalie DASTE;11/01/2021;Melanie CHENARD;23/01/2023;COMMUNE_0000000009755400;Montagne;MONTAGNE;33290;1867.33;206.42;0.35;14.86;12;14.51;vigne;vigne;aucune;Vigne;Vigne;Vigne;11;19;14.86;12;0.35;14.51;11.64;2.87;11;19;70
NOUVELLE-AQUITAINE;AQ-026;223;Mais;MONTARDON;64121;64399;t;montardon;Le Larlas;OcÃ©anique Ã  semi ocÃ©anique sud;BÃ¢tis, milieu urbain;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;199;Nulle;12.60;t;Plein soleil;Ouest;f;t;f;;;;;;;;;;;;;;;;Nathalie DASTE;13/06/2021;CÃ©lia PETITCOLLIN;03/04/2023;Nathalie DASTE;22/01/2021;COMMUNE_0000000009761063;Montardon;MONTARDON;64399;424.43;28.86;1.09;2.12;2.12;1.04;MIS;MIS;MIS;Maïs;Maïs;Maïs;7;0;2.12;2.12;1.09;1.04;1.03;0.01;7;0;51
AUVERGNE-RHÃ”NE-ALPES;RA_V10;259;Vigne;MONTCLAR-SUR-GERVANNE;26400;26195;t;Domaine du Maillet;Serre de Pelourson;Semi-continental sud;Zone de montagne;Bassin viticole;Zone forestiÃ¨re;Bassin viticole;Plateau;310;5 Ã  10 %;2.00;f;Plein soleil;Nord;f;t;f;;Perpendiculaire Ã  la pente;1980;2.50;Autres;Pas d'intervention;f;f;f;f;t;Organique;0.0;0.0;;Camila ANDRADE;05/06/2019;Camille BAGNIS;09/06/2023;Camille BAGNIS;03/05/2020;COMMUNE_0000000009755924;Montclar-sur-Gervanne;MONTCLAR-SUR-GERVANNE;26195;947.28;279.01;0.19;0.82;0.72;0.63;SPH;vigne;ORH;Surface pastorale - herbe prédominante et ressources fourragères ligneuses présentes;Orge d'hiver;Vigne;29;12;0.82;0.72;0.19;0.63;0.53;0.1;29;12;32
CENTRE-VAL DE LOIRE;Centre-13;181;Vigne;MONTHOU-SUR-CHER;41400;41146;t;9 rue de la bocagerie;la bocagerie;Semi-ocÃ©anique;Paysage mixte;Bassin viticole;BÃ¢tis, milieu rural;Bassin viticole;Haut de coteau;84;1 Ã  2%;2.30;f;Plein soleil;Ouest;f;t;f;;Pas de pente;1983;1.40;Vigne;Information inconnue;f;f;f;f;f;;0.0;0.0;;Emmanuelle BOLLOTTE;21/04/2023;Emmanuelle BOLLOTTE;21/04/2023;Emmanuelle BOLLOTTE;21/04/2023;COMMUNE_0000000009745744;Monthou-sur-Cher;MONTHOU-SUR-CHER;41146;925.76;65.18;0.92;5.23;4.58;4.31;vigne;vigne;BTH;Vigne;Blé tendre d’hiver;Vigne;7;12;5.23;4.58;0.92;4.31;3.67;0.64;7;12;46
AUVERGNE-RHÃ”NE-ALPES;RA_S04;464;Salade;MONTLUEL;1120;1262;t;RA_S04;Les Granges;Semi-continental sud;Open field;Zone de grandes cultures;Paysage mixte;Zone de grandes cultures;Plaine;288;1 Ã  2%;2.20;t;Plein soleil;Nord;f;t;f;"Parcelle ""apparue"" dans le rÃ©seau en 2014, suite Ã  la sortie du rÃ©seau de la parcelle RA-S03.";;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Camille BAGNIS;08/06/2023;Camille BAGNIS;09/06/2023;COMMUNE_0000000009751471;Montluel;MONTLUEL;1262;2376.22;99.13;1.17;2.77;2.74;1.6;MIS;MIS;MIS;Maïs;Maïs;Maïs;4;1;2.77;2.74;1.17;1.6;1.58;0.02;4;1;59
OCCITANIE;MP_GASC_AD_V1;322;Vigne;MONTREAL;32250;32290;t;Luzen;Luzen;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;Bassin viticole;;Bassin viticole;Haut de coteau;140;5 Ã  10 %;3.20;f;Plein soleil;Ouest;f;t;f;;;2002;2.50;;;f;f;f;f;f;;0.0;0.0;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;19/10/2021;Barbara CICHOSZ;19/10/2021;COMMUNE_0000000009758878;Montréal;MONTREAL;32290;4587.35;474.34;0.7;6.69;6.01;5.99;vigne;vigne;BTH;Vigne;Blé tendre d’hiver;Vigne;10;10;6.69;6.01;0.7;5.99;5.31;0.68;10;10;72
PAYS DE LOIRE;PDL-21;98;Vigne;MONTREUIL-BELLAY;49260;49215;t;Le champ liveau;Le poil de liÃ¨vre;OcÃ©anique Ã  semi-ocÃ©anique nord;Paysage mixte;Bassin viticole;Bocage Ã  dominante polyculture Ã©levage;Bassin viticole;Plaine;61;2 Ã  5 %;3.25;f;Plein soleil;Ouest;f;t;f;;Dans le sens de la pente ;2005;1.85;Vigne;Pas d'intervention;f;f;f;t;t;Organique;100.0;0.0;;JÃ©rÃ©my GOURDIEN;14/04/2020;Celine BOISARD;14/12/2022;JÃ©rÃ©my GOURDIEN;05/06/2023;COMMUNE_0000000009746624;Montreuil-Bellay;MONTREUIL-BELLAY;49215;3376.25;455.24;0.94;3.31;3.01;2.37;BTH;vigne;BTH;Blé tendre d’hiver;Blé tendre d’hiver;Vigne;13;9;3.31;3.01;0.94;2.37;2.07;0.3;13;9;68
CENTRE-VAL DE LOIRE;CENTRE-18-4-Fa;262;Mais;MOULINS-SUR-YEVRE;18390;18158;t;La cheneviÃ¨re;Le Colombier;Semi-continental sud;Open field;Zone de grandes cultures;Information inconnue;Zone de grandes cultures;Plaine;138;1 Ã  2%;4.00;f;OmbragÃ©;Ouest;f;f;f;;;;;;;;;;;;;;;;Maryse MERIEAU;09/06/2021;Sandrine HERSEMEULE;11/05/2022;Sandrine HERSEMEULE;11/05/2022;COMMUNE_0000000009747056;Moulins-sur-Yèvre;MOULINS-SUR-YEVRE;18158;1073.07;5.76;1.75;3.92;3.92;2.17;MIS;BTH;MIS;Maïs;Maïs;Blé tendre d’hiver;1;0;3.92;3.92;1.75;2.17;2.17;0;1;0;70
OCCITANIE;MP_GAR_AM_B3;161;Ble;MURET;31600;31395;t;Bellefontaine;Bellefontaine;OcÃ©anique Ã  semi ocÃ©anique sud;Paysage mixte;;;;Plaine;125;Nulle;3.50;f;Plein soleil;Est;f;t;f;;;;;;;;;;;;;;;;Camila ANDRADE;05/06/2019;Barbara CICHOSZ;26/11/2018;Barbara CICHOSZ;26/11/2018;COMMUNE_0000000009760720;Muret;MURET;31395;2599.92;370.06;0.78;1.82;1.81;1.04;MIS;MIS;MIS;Maïs;Maïs;Maïs;14;1;1.82;1.81;0.78;1.04;1.03;0.01;14;1;45
